# if you want to translate any word or sentence below then
# change only the value after comma and between Quotation marks

"Jobs","Jobs"
"Filter By Location:","Filter By Location:"
"ORDER BY:","ORDER BY:"
"No Jobs available...","No Jobs available..."
"Job Title","Job Title"
"Location","Location"
"Department","Department"
"Apply by","Apply by"
"Date","Date"
"Application form","Application form"
"Full Name","Full Name"
"Email","Email"
"Date of Birth","Date of Birth"
"Place of Birth","Place of Birth"
"Nationality","Nationality"
"Telephone","Telephone"
"Address","Address"
"Zip Code","Zip Code"
"Upload CV","Upload CV"
"Security Code Message:","Security Code Message:"
"If you have difficulty in reading the image above then refresh your browser a few times until you see an image that is clear enough to copy.","If you have difficulty in reading the image above then refresh your browser a few times until you see an image that is clear enough to copy."

# Backend text start from here 
"Jobs Manager","Jobs Manager"
"Add Location","Add Location"
"Location Manager","Location Manager"
"Job Type Manager","Job Type Manager"
"Add New","Add New"
"Department Manager","Department Manager"
"Add Department","Add Department"
"Applications Manager","Applications Manager"
"Name","Name"
"Date Created","Date Created"
"Save Record","Save Record"
"Delete Record","Delete Record"
"New Location","New Location"
"New Jobtype","New Jobtype"
"Locations","Locations"
"Description","Description"
"Job Type","Job Type"
"Job Title","Job Title"
"Applicants","Applicants"
"Posted On","Posted On"
"Status","Status"
"Jobs Information","Jobs Information"
"General Information","General Information"
"Meta Information","Meta Information"
"Attached File","Attached File"
"Meta Keywords","Meta Keywords"
"Meta Title","Meta Title"
"Meta Description","Meta Description"
"Positions Open","Positions Open"
"Job Page Url","Job Page Url"
"Select Department","Select Department"
"Select Job Type","Select Job Type"
"Select Location","Select Location"
"Gender","Gender"
"Doesn\'t Matter","Doesn\'t Matter"
"Male","Male"
"Female","Female"
"Career Level","Career Level"
"Minimum Qualification","Minimum Qualification"
"Minimum Experiance","Minimum Experiance"
"Require Travel","Require Travel"
"Apply By","Apply By"
"Brief Description","Brief Description"
"Required Skills","Required Skills"
"Change Status","Change Status"
"Applicant Name","Applicant Name"
"Phone","Phone"
"CV","CV"
"Application Date","Application Date"
"New Department","New Department"
"Departments","Departments"
"New Applications","New Applications"
"Email Address","Email Address"
"Applied on","Applied on"
"Comments","Comments"
"Applicant\'s Detail","Applicant\'s Detail"

